17:08:08, 37.69267933333333,-97.33809383333333
17:08:09, 37.69267966666666,-97.33809333333333
17:08:10, 37.69267983333334,-97.33809266666667
17:08:11, 37.69268,-97.338092
17:08:12, 37.69268,-97.33809133333334
17:08:13, 37.69268,-97.33809066666667
17:08:14, 37.69268,-97.33808983333333
17:08:15, 37.69268,-97.33808883333333
17:08:16, 37.69268,-97.338088
17:08:17, 37.69267983333334,-97.338087
17:08:18, 37.69267966666666,-97.338086
17:08:19, 37.6926795,-97.33808516666667
17:08:20, 37.692679166666665,-97.33808416666666
17:08:21, 37.692679,-97.33808333333333
17:08:22, 37.6926785,-97.33808233333333
17:08:23, 37.692677833333335,-97.33808133333334
17:08:24, 37.69267716666667,-97.33808016666667
17:08:25, 37.692676666666664,-97.33807933333334
17:08:26, 37.692676,-97.33807833333333
17:08:27, 37.692675666666666,-97.33807733333333
17:08:28, 37.69267516666667,-97.3380765
17:08:29, 37.692674833333335,-97.33807566666667
17:08:30, 37.6926745,-97.33807483333334
17:08:31, 37.69267416666667,-97.338074
17:08:32, 37.69267383333333,-97.33807283333333
17:08:33, 37.6926735,-97.33807166666666
17:08:34, 37.69267333333333,-97.3380705
17:08:35, 37.692673166666665,-97.3380695
17:08:36, 37.69267283333333,-97.3380685
17:08:37, 37.6926715,-97.33806766666666
17:08:38, 37.692671833333335,-97.33806666666666
17:08:39, 37.6926725,-97.33806616666666
17:08:40, 37.6926725,-97.33806533333333
17:08:41, 37.6926715,-97.33806383333334
17:08:42, 37.69267033333333,-97.3380625
17:08:43, 37.692669333333335,-97.338061
17:08:44, 37.69266833333333,-97.33805966666667
17:08:45, 37.692666833333334,-97.338058
17:08:46, 37.69266566666667,-97.33805633333333
17:08:47, 37.6926645,-97.33805483333333
17:08:48, 37.6926635,-97.33805333333333
17:08:49, 37.69266266666666,-97.338052
17:08:50, 37.69266183333333,-97.338051
17:08:51, 37.69266116666667,-97.33804983333333
17:08:52, 37.6926605,-97.33804883333333
17:08:53, 37.692660000000004,-97.338048
17:08:54, 37.692659666666664,-97.33804716666667
17:08:55, 37.692659166666665,-97.33804633333334
17:08:56, 37.69265883333333,-97.33804566666667
17:08:57, 37.6926585,-97.33804483333333
17:08:58, 37.69265816666667,-97.33804416666666
17:08:59, 37.692657833333335,-97.33804366666666
17:09:00, 37.6926575,-97.338043
17:09:01, 37.69265716666666,-97.3380425
17:09:02, 37.692657,-97.338042
17:09:03, 37.692656666666664,-97.33804166666667
17:09:04, 37.69265633333333,-97.33804116666667
17:09:05, 37.692656166666666,-97.33804083333334
17:09:06, 37.692656,-97.33804066666667
17:09:07, 37.69265583333333,-97.3380405
17:09:08, 37.6926555,-97.3380405
17:09:09, 37.692655333333335,-97.33804033333334
17:09:10, 37.69265516666667,-97.33804033333334
17:09:11, 37.69265516666667,-97.3380405
17:09:12, 37.692655,-97.33804066666667
17:09:13, 37.6928025,-97.33805783333334
17:09:14, 37.6928025,-97.33805783333334
17:09:15, 37.6928025,-97.33805783333334
17:09:16, 37.6928025,-97.33805783333334
17:09:17, 37.6928025,-97.33805783333334
17:09:18, 37.6928025,-97.33805783333334
17:09:19, 37.6928025,-97.33805783333334
17:09:20, 37.6928025,-97.33805783333334
17:09:21, 37.6928025,-97.33805783333334
17:09:22, 37.6928025,-97.33805783333334
17:09:23, 37.6928025,-97.33805783333334
17:09:24, 37.6928025,-97.33805783333334
17:09:25, 37.6928025,-97.33805783333334
17:09:26, 37.6928025,-97.33805783333334
17:09:27, 37.6928025,-97.33805783333334
17:09:28, 37.6928025,-97.33805783333334
17:09:29, 37.6928025,-97.33805783333334
17:09:30, 37.6928025,-97.33805783333334
17:09:31, 37.6928025,-97.33805783333334
17:09:32, 37.6928025,-97.33805783333334
17:09:33, 37.6928025,-97.33805783333334
17:09:34, 37.6928025,-97.33805783333334
17:09:35, 37.6928025,-97.33805783333334
17:09:36, 37.6928025,-97.33805783333334
17:09:37, 37.6928025,-97.33805783333334
17:09:38, 37.6928025,-97.33805783333334
17:09:39, 37.6928025,-97.33805783333334
17:09:40, 37.6928025,-97.33805783333334
17:09:41, 37.6928025,-97.33805783333334
17:09:42, 37.6928025,-97.33805783333334
17:09:43, 37.6928025,-97.33805783333334
17:09:44, 37.6928025,-97.33805783333334
17:09:45, 37.6928025,-97.33805783333334
17:09:46, 37.6928025,-97.33805783333334
17:09:47, 37.6928025,-97.33805783333334
17:09:48, 37.6928025,-97.33805783333334
17:09:49, 37.6928025,-97.33805783333334
17:09:50, 37.6928025,-97.33805783333334
17:09:51, 37.6928025,-97.33805783333334
17:09:52, 37.6928025,-97.33805783333334
17:09:53, 37.6928025,-97.33805783333334
17:09:54, 37.6928025,-97.33805783333334
17:09:55, 37.6928025,-97.33805783333334
17:09:56, 37.6928025,-97.33805783333334
17:09:57, 37.6928025,-97.33805783333334
17:09:58, 37.6928025,-97.33805783333334
17:09:59, 37.6928025,-97.33805783333334
17:10:00, 37.6928025,-97.33805783333334
17:10:01, 37.6928025,-97.33805783333334
17:10:02, 37.6928025,-97.33805783333334
17:10:03, 37.6928025,-97.33805783333334
17:10:04, 37.6928025,-97.33805783333334
17:10:05, 37.6928025,-97.33805783333334
17:10:06, 37.6928025,-97.33805783333334
17:10:07, 37.6928025,-97.33805783333334
17:10:08, 37.6928025,-97.33805783333334
17:10:09, 37.6928025,-97.33805783333334
17:10:10, 37.6928025,-97.33805783333334
17:10:11, 37.6928025,-97.33805783333334
17:10:12, 37.6928025,-97.33805783333334
17:10:13, 37.6928025,-97.33805783333334
17:10:14, 37.6928025,-97.33805783333334
17:10:15, 37.6928025,-97.33805783333334
17:10:16, 37.6928025,-97.33805783333334
17:10:17, 37.6928025,-97.33805783333334
17:10:18, 37.6928025,-97.33805783333334
17:10:19, 37.6928025,-97.33805783333334
17:10:20, 37.6928025,-97.33805783333334
17:10:21, 37.6928025,-97.33805783333334
17:10:22, 37.6928025,-97.33805783333334
17:10:23, 37.6928025,-97.33805783333334
17:10:24, 37.6928025,-97.33805783333334
17:10:25, 37.6928025,-97.33805783333334
17:10:26, 37.6928025,-97.33805783333334
17:10:27, 37.6928025,-97.33805783333334
17:10:28, 37.6928025,-97.33805783333334
17:10:29, 37.6928025,-97.33805783333334
17:10:30, 37.6928025,-97.33805783333334
17:10:31, 37.6928025,-97.33805783333334
17:10:32, 37.6928025,-97.33805783333334
17:10:33, 37.6928025,-97.33805783333334
17:10:34, 37.6928025,-97.33805783333334
17:10:35, 37.6928025,-97.33805783333334
17:10:36, 37.6928025,-97.33805783333334
17:10:37, 37.6928025,-97.33805783333334
17:10:38, 37.6928025,-97.33805783333334
17:10:39, 37.6928025,-97.33805783333334
17:10:40, 37.6928025,-97.33805783333334
17:10:41, 37.6928025,-97.33805783333334
17:10:42, 37.6928025,-97.33805783333334
17:10:43, 37.6928025,-97.33805783333334
17:10:44, 37.6928025,-97.33805783333334
17:10:45, 37.6928025,-97.33805783333334
17:10:46, 37.6928025,-97.33805783333334
17:10:47, 37.6928025,-97.33805783333334
